"pid","assessed_value"
8946,244500.149633333
8947,360383.9712
8948,222615.725633333
8949,486525.644784981
8950,486525.644784981
8951,486525.644784981
8952,266781.5654
8953,342879.682466667
8954,293717.622
8955,1122792.1766
8956,486525.644784981
8957,348999.867433334
8958,486525.644784981
8959,409852.750333333
8960,2609709.61143333
8961,486525.644784981
8962,263286.736966667
8963,145725.493966667
8964,148476.6704
8965,454927.8081
8966,655302.2815
8967,281482.7608
8968,486525.644784981
8969,1162718.6196
8970,841912.790366666
8971,952486.935733333
8972,118453.502
8973,400296.192966667
8974,145334.416433333
8975,449346.2987
8976,500688.034133334
8977,486525.644784981
8978,920671.7211
8979,1194665.2372
8980,318019.266533333
8981,67611.2382333333
8982,389858.904733333
8983,486525.644784981
8984,486525.644784981
8985,170056.7282
8986,1139685.3433
8987,1581223.0835
8988,364117.985633333
8989,204067.7247
8990,339253.880633333
8991,275143.961533333
8992,262752.091266667
8993,343448.1669
8994,87339.7211666667
8995,201777.6011
8996,388314.4164
8997,451424.130233333
8998,491958.5332
8999,941253.712233333
9000,368282.9541
9001,205685.1042
9002,1478050.4859
9003,486525.644784981
9004,486525.644784981
9005,247522.9924
9006,486525.644784981
9007,304086.3745
9008,3250237.11973333
9009,504520.367466667
9010,486525.644784981
9011,486525.644784981
9012,281946.3134
9013,464329.5964
9014,300979.2055
9015,486525.644784981
9016,343570.9763
9017,213971.0066
9018,366791.4642
9019,159151.2378
9020,347899.7087
9021,82688.0992333333
9022,333283.459633333
9023,325101.206833333
9024,366223.239666667
9025,244285.368966667
9026,433259.3909
9027,473561.127533333
9028,382379.3101
9029,440776.433033333
9030,534948.790233333
9031,486525.644784981
9032,337301.9828
9033,215379.178733333
9034,191697.192866667
9035,321974.446533333
9036,2607710.84283333
9037,376368.0492
9038,203954.555466667
9039,1006050.64413333
9040,278567.079166667
9041,719485.989733333
9042,450649.371333333
9043,486525.644784981
9044,110578.783433333
9045,367863.522733333
9046,317204.758366667
9047,368877.862933333
9048,493599.164033334
9049,300596.887
9050,229146.804066667
9051,486525.644784981
9052,2346009.76503333
9053,589010.991133333
9054,1312388.81803333
9055,1143296.1179
9056,588823.9167
9057,260643.932933333
9058,333052.581266667
9059,75364.9634
9060,484106.5634
9061,361237.780366667
9062,108384.0237
9063,414996.766066667
9064,274963.488633333
9065,248809.509133333
9066,381127.3879
9067,620944.5145
9068,255213.025333333
9069,486525.644784981
9070,54068.7489666667
9071,227683.7579
9072,437603.337733333
9073,263427.420433333
9074,486525.644784981
9075,206633.454333333
9076,247298.522433333
9077,210509.1235
9078,357005.806066667
9079,225218.216366667
9080,584122.886766667
9081,488004.986866667
9082,249468.906566667
9083,310624.078066667
9084,486525.644784981
9085,492289.673966667
9086,1293445.28316667
9087,437948.624333333
9088,631771.751333333
9089,151481.5881
9090,597814.362966667
9091,272148.8485
9092,535972.551066667
9093,458260.452966667
9094,486525.644784981
9095,259772.677
9096,333635.995166667
9097,486525.644784981
9098,486525.644784981
9099,430387.056133333
9100,297751.5978
9101,312672.191766667
9102,1161638.49813333
9103,107976.759733333
9104,371219.843366667
9105,417505.124066667
9106,486525.644784981
9107,621179.686766666
9108,721405.1172
9109,1184174.29363333
9110,377005.0024
9111,470620.2065
9112,376373.718166666
9113,716490.781866667
9114,347805.9499
9115,1637282.98623333
9116,468731.389733333
9117,147441.978033333
9118,486525.644784981
9119,255461.167533333
9120,64717.5106333333
9121,170452.318133333
9122,238747.658233333
9123,1530798.44713333
9124,486525.644784981
9125,253574.211666667
9126,211415.7609
9127,478910.1837
9128,486525.644784981
9129,284398.832366667
9130,241364.1502
9131,509691.314133333
9132,147703.5171
9133,126628.1289
9134,260222.028333333
9135,494537.166666667
9136,1479346.52993333
9137,486525.644784981
9138,760801.634366667
9139,1514388.2158
9140,242100.194766667
9141,507278.820833333
9142,148731.258866667
9143,307504.213533334
9144,486525.644784981
9145,338147.6535
9146,1140563.6504
9147,148452.1261
9148,230923.7774
9149,304279.8273
9150,545163.209866666
9151,84068.3586666667
9152,340016.136433333
9153,356852.325933333
9154,842336.5669
9155,486525.644784981
9156,486525.644784981
9157,78843.7087333333
9158,152205.249633333
9159,486525.644784981
9160,178184.947766667
9161,599767.698366667
9162,2072312.0532
9163,225985.958766667
9164,486525.644784981
9165,371245.972666667
9166,413597.765566667
9167,1318248.0858
9168,321594.7059
9169,101045.6216
9170,325697.2109
9171,325827.9464
9172,148743.284333333
9173,333108.894933333
9174,1155819.66836667
9175,487326.827133334
9176,181146.203266667
9177,309093.0463
9178,500157.284233333
9179,358420.8433
9180,216730.4685
9181,486525.644784981
9182,223300.227766667
9183,486525.644784981
9184,1985357.23646667
9185,337978.5387
9186,109775.763066667
9187,487158.2526
9188,274551.7592
9189,413461.787066667
9190,366610.378233333
9191,464942.271566667
9192,324637.990266667
9193,46124.9072333333
9194,526504.233266667
9195,356782.363333333
9196,779870.9197
9197,586933.139066667
9198,638360.281866667
9199,259399.059933333
9200,155064.2432
9201,1244496.4817
9202,478008.712533333
9203,315078.6612
9204,351114.242833333
9205,348667.9871
9206,354067.084533333
9207,365545.0014
9208,486525.644784981
9209,468799.6499
9210,168262.636466667
9211,254660.894833333
9212,486525.644784981
9213,345681.643066667
9214,486525.644784981
9215,154931.0492
9216,486525.644784981
9217,486525.644784981
9218,843918.286133334
9219,486525.644784981
9220,1050563.26893333
9221,258452.734733333
9222,369038.111066667
9223,358727.188066667
9224,428695.080866667
9225,135952.232933333
9226,282076.8813
9227,382304.686433333
9228,305203.361133333
9229,254862.289466667
9230,408723.3632
9231,486525.644784981
9232,390758.200566667
9233,202519.7177
9234,486525.644784981
9235,174647.523433333
9236,577391.2116
9237,349619.3497
9238,486525.644784981
9239,1136185.43393333
9240,1212578.43826667
9241,207032.3871
9242,486525.644784981
9243,341259.513633333
9244,123083.641366667
9245,486525.644784981
9246,285844.794566667
9247,295196.116033333
9248,931041.681066666
9249,402233.3894
9250,127236.747833333
9251,486525.644784981
9252,418960.3718
9253,152387.4038
9254,486525.644784981
9255,404967.078566667
9256,142962.8043
9257,102233.279066667
9258,261588.2218
9259,108184.5465
9260,239970.683866667
9261,486525.644784981
9262,224371.668466667
9263,74919.8341333334
9264,222698.762133333
9265,325387.428
9266,486525.644784981
9267,470781.063366667
9268,200810.4816
9269,564885.223533333
9270,486525.644784981
9271,334853.565766667
9272,248034.3371
9273,390780.111866667
9274,524800.003166667
9275,354610.750966667
9276,363190.464933333
9277,486525.644784981
9278,505950.961833333
9279,426610.609066667
9280,892271.7196
9281,1429311.2249
9282,305776.676
9283,230943.8999
9284,235198.893733333
9285,205616.1998
9286,236585.6185
9287,1517625.60556667
9288,155127.6517
9289,1066214.998
9290,269401.1396
9291,1679237.5874
9292,482622.5255
9293,98977.1121666667
9294,429846.375633333
9295,436618.212633333
9296,99244.5932666667
9297,439206.980466667
9298,289646.860966667
9299,101368.273033333
9300,486525.644784981
9301,338659.1238
9302,252023.251133333
9303,498091.072266667
9304,284779.836433333
9305,486525.644784981
9306,348760.3779
9307,236437.397466667
9308,309795.965133333
9309,74346.0412666666
9310,278224.0055
9311,3369988.56883333
9312,287733.829466667
9313,216238.5923
9314,588801.4182
9315,226144.621933333
9316,486525.644784981
9317,332187.7467
9318,486525.644784981
9319,1153349.4199
9320,486525.644784981
9321,67517.0399666667
9322,446064.026166667
9323,89546.7908333333
9324,267784.701566667
9325,243794.005133333
9326,309648.979866666
9327,250592.036733333
9328,329160.371733333
9329,213584.557
9330,2444136.22203333
9331,86935.7562
9332,1062975.46936667
9333,363208.393333333
9334,171939.200266667
9335,392766.140933333
9336,371212.2343
9337,127744.034766667
9338,135565.7164
9339,949936.1703
9340,486525.644784981
9341,486525.644784981
9342,559221.1374
9343,486525.644784981
9344,1205048.4976
9345,78364.5890666667
9346,1137376.11333333
9347,548500.294066667
9348,1117719.25416667
9349,486525.644784981
9350,486525.644784981
9351,2213017.03326667
9352,752295.8565
9353,239030.55
9354,486525.644784981
9355,489332.057933333
9356,1010818.17023333
9357,624124.270733333
9358,486525.644784981
9359,486525.644784981
9360,281019.367333333
9361,283442.2184
9362,337398.761333333
9363,302497.1048
9364,486525.644784981
9365,235503.934066667
9366,486525.644784981
9367,486525.644784981
9368,182621.9691
9369,486525.644784981
9370,115500.266966667
9371,424631.504
9372,1334516.00573333
9373,279099.596933333
9374,360992.513766667
9375,486525.644784981
9376,358762.0098
9377,145655.028533333
9378,637322.360233333
9379,435201.089333333
9380,751467.216966667
9381,584524.288133333
9382,486525.644784981
9383,552243.5994
9384,550780.3684
9385,347678.818766667
9386,408685.871
9387,1223348.33606667
9388,1160154.03516667
9389,656918.345266667
9390,487913.788966667
9391,329110.935
9392,364834.898133333
9393,206400.912266667
9394,762358.0152
9395,1031612.1868
9396,694396.7233
9397,1360419.2761
9398,486525.644784981
9399,318282.0139
9400,311637.6779
9401,371385.497466667
9402,422910.2205
9403,638513.014466667
9404,324790.948466667
9405,486525.644784981
9406,233134.6075
9407,202000.7063
9408,286864.693866667
9409,333106.012333333
9410,486525.644784981
9411,71806.975
9412,486525.644784981
9413,522087.519633333
9414,436253.770666667
9415,353954.6646
9416,287265.976
9417,515509.937133333
9418,83327.1548333333
9419,679707.600833333
9420,733410.268866667
9421,201560.4848
9422,771357.567866667
9423,486525.644784981
9424,1296519.03796667
9425,486525.644784981
9426,366181.920866667
9427,1682302.31366667
9428,237966.169666667
9429,285189.4504
9430,74521.6881333333
9431,69083.1787
9432,83179.4604333333
9433,222848.175666667
9434,483982.6264
9435,333874.185033333
9436,486525.644784981
9437,200033.495933333
9438,486525.644784981
9439,353252.818966667
9440,369307.371633333
9441,486525.644784981
9442,272761.339266667
9443,1414728.05513333
9444,486525.644784981
9445,85391.4181666667
9446,811295.0372
9447,477913.2298
9448,244877.638366667
9449,1446178.72036667
9450,436975.615833333
9451,366463.248866667
9452,366033.8491
9453,486525.644784981
9454,647787.042966667
9455,963438.2285
9456,310778.213233333
9457,824962.685166666
9458,346012.6162
9459,266676.3486
9460,247768.680933333
9461,114853.322033333
9462,908227.725366667
9463,327524.932566667
9464,195241.422933333
9465,255151.1701
9466,148229.9514
9467,368982.4175
9468,566108.012266667
9469,427062.901033333
9470,202660.864833333
9471,478345.973833333
9472,281785.425033333
9473,241022.857166667
9474,941197.5013
9475,352513.028833333
9476,486525.644784981
9477,448604.155233333
9478,101759.142333333
9479,469163.564633333
9480,629357.242966667
9481,245985.677466667
9482,572501.884566667
9483,196376.039633333
9484,237512.218033333
9485,448903.237566667
9486,486525.644784981
9487,394249.757
9488,372691.9398
9489,138544.3976
9490,382060.6738
9491,3028989.4007
9492,277484.539833333
9493,486525.644784981
9494,91007.0575666667
9495,320839.423266667
9496,486525.644784981
9497,288847.5325
9498,360458.046633334
9499,1117203.5205
9500,323329.441266667
9501,245141.1725
9502,486525.644784981
9503,340395.3745
9504,99235.5447666667
9505,677885.483666667
9506,486525.644784981
9507,601109.714066667
9508,391586.890866667
9509,872252.0142
9510,486525.644784981
9511,1370090.1067
9512,262041.325
9513,765572.075366667
9514,431222.872966667
9515,486525.644784981
9516,275329.858
9517,486525.644784981
9518,403328.120633333
9519,1073261.54523333
9520,744856.6262
9521,222940.2799
9522,242700.203133334
9523,140875.8234
9524,539185.441866667
9525,415911.0639
9526,735777.4949
9527,1474470.3282
9528,308841.690133333
9529,117954.781333333
9530,118770.404133333
9531,686036.436
9532,362854.0538
9533,361999.588633333
9534,357165.154933333
9535,486525.644784981
9536,361721.561
9537,401576.819566667
9538,2460150.8035
9539,486525.644784981
9540,346965.061933333
9541,355779.2163
9542,486525.644784981
9543,465002.532166667
9544,486525.644784981
9545,617961.071733333
9546,443180.9776
9547,639968.5426
9548,400704.6871
9549,508099.312266667
9550,215148.773366667
9551,326097.947933333
9552,343709.879166667
9553,1677220.64206667
9554,200823.083933333
9555,373127.537466667
9556,93221.7167666667
9557,827974.402366666
9558,512172.432266666
9559,464362.9028
9560,216479.293433333
9561,343078.905533333
9562,533386.942133333
9563,348267.637633333
9564,600641.327566667
9565,486525.644784981
9566,652662.562
9567,956178.3547
9568,493583.1837
9569,486525.644784981
9570,486525.644784981
9571,1258518.62066667
9572,288507.792266667
9573,391252.393866667
9574,454229.633566667
9575,271153.737133333
9576,253777.211833333
9577,486525.644784981
9578,508759.491766667
9579,188124.706033333
9580,401750.393566667
9581,233856.383766667
9582,390638.604266667
9583,429823.9523
9584,191325.398
9585,330137.144566667
9586,356684.450933334
9587,268037.7763
9588,486525.644784981
9589,72522.1107
9590,539785.478233333
9591,367559.879833333
9592,947915.321866667
9593,656881.027633333
9594,455235.166966667
9595,239279.839
9596,385496.7916
9597,306259.354
9598,1252187.023
9599,144789.403433333
9600,633757.613566666
9601,1449298.4993
9602,423058.2805
9603,486525.644784981
9604,468851.1283
9605,304960.9792
9606,353261.5696
9607,1053982.01913333
9608,345003.0215
9609,324908.642833333
9610,657435.416466667
9611,284383.324166667
9612,240945.998633333
9613,419285.781566667
9614,208882.7213
9615,649899.184466667
9616,246810.783833333
9617,291458.264
9618,486525.644784981
9619,369464.8871
9620,292376.280633333
9621,486525.644784981
9622,410971.708233333
9623,324145.967633333
9624,307090.351166667
9625,257589.6901
9626,486525.644784981
9627,237716.052366667
9628,191689.287433333
9629,248485.4586
9630,259419.256666667
9631,289066.679366667
9632,874775.199
9633,328292.764533333
9634,168212.375666667
9635,486525.644784981
9636,300866.492833333
9637,516801.9018
9638,486525.644784981
9639,380347.996466667
9640,209780.4651
9641,1283114.62636667
9642,286218.6658
9643,1960104.02426667
9644,328717.480266667
9645,486525.644784981
9646,769112.5672
9647,476088.4965
9648,346691.767633333
9649,357776.238566667
9650,107496.058966667
9651,252365.402766667
9652,125640.628133333
9653,260860.453666667
9654,835652.448733333
9655,486525.644784981
9656,190228.217666667
9657,171522.800233333
9658,611485.653166666
9659,217417.549933333
9660,477912.692533334
9661,443846.3602
9662,77614.2337333333
9663,721235.302
9664,499199.5859
9665,522130.587666667
9666,486525.644784981
9667,150545.3458
9668,166493.234433333
9669,650143.543066666
9670,952772.393966667
9671,359611.0265
9672,567960.1534
9673,559572.267666667
9674,373238.132633333
9675,338709.522866667
9676,114166.985766667
9677,320695.902066667
9678,353777.012233333
9679,1107794.7347
9680,228494.884966667
9681,278925.096966667
9682,486525.644784981
9683,244819.936333333
9684,241638.726833333
9685,486525.644784981
9686,153561.286866667
9687,392380.112033333
9688,740750.850866667
9689,103739.388166667
9690,614832.2573
9691,486525.644784981
9692,71098.1551333333
9693,188683.2374
9694,422636.9324
9695,419168.476533334
9696,677633.7192
9697,690723.730666667
9698,486525.644784981
9699,486525.644784981
9700,148520.964066667
9701,486525.644784981
9702,486525.644784981
9703,271279.028233333
9704,294756.0866
9705,983668.540566667
9706,641694.731366667
9707,486525.644784981
9708,176839.7129
