ID,Education,Marital_Status,Income,Kidhome,Teenhome,Parent?,Dt_Customer,Month Joined,Year Joined,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Accepted or Not,Complain,Z_CostContact,Z_Revenue,Response,Age,AgeGroup,index,Frequency,Recency,Monetary,Cluster,R,F,M,RFM_SCORE,Segment
6653,PhD,Married,55158.0,1,1,1,30-07-2012,7,2012,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,0,3,11,1,44,41-50,1798,18,72,418,0,2,4,3,243,243
9260,PhD,Married,70356.0,0,0,0,05-11-2012,11,2012,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,3,11,0,69,61-70,1799,27,20,1706,1,4,5,5,455,455
6749,Graduation,Single,86358.0,1,1,1,08-08-2012,8,2012,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,3,11,0,48,41-50,1800,18,78,1722,1,2,4,5,245,245
10991,Master,Married,89058.0,0,0,0,07-12-2012,12,2012,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,0,3,11,0,54,51-60,1801,14,18,850,2,5,3,4,534,534
10264,Graduation,Divorced,15287.0,1,0,1,10-10-2012,10,2012,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,3,11,1,35,31-40,1802,6,60,31,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
1008,PhD,Together,44953.0,0,0,0,21-12-2012,12,2012,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,1,0,3,11,0,33,31-40,1803,24,31,1021,2,4,5,4,454,454
3498,PhD,Married,55424.0,0,1,1,25-11-2012,11,2012,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,1,0,3,11,1,38,31-40,1804,25,6,877,2,5,5,4,554,554
4943,Graduation,Married,70503.0,0,0,0,30-09-2012,9,2012,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,1,0,3,11,0,61,61-70,1805,16,73,1727,1,2,3,5,235,235
9058,Graduation,Widow,79800.0,0,0,0,23-09-2012,9,2012,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,1,0,3,11,1,59,51-60,1806,22,65,1867,1,2,5,5,255,255
7396,Graduation,Married,80398.0,0,0,0,10-11-2012,11,2012,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,1,0,3,11,0,48,41-50,1807,26,92,1597,1,1,5,5,155,"Low Frequency but High Spend Customers - Low recency, infrequent, but high spenders"
2611,Master,Together,82576.0,0,0,0,01-08-2012,8,2012,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,1,0,3,11,0,55,51-60,1808,19,66,1910,1,2,4,5,245,245
4947,2n Cycle,Single,89572.0,0,0,0,15-09-2012,9,2012,606,24,974,197,194,64,1,7,7,9,4,0,1,0,1,0,1,0,3,11,1,48,41-50,1809,24,44,2059,1,3,5,5,355,355
5453,Master,Married,90226.0,0,0,0,26-09-2012,9,2012,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,1,0,3,11,0,58,51-60,1810,24,26,2352,1,4,5,5,455,455
9733,Basic,Together,24882.0,1,0,1,09-09-2012,9,2012,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,1,0,3,11,0,36,31-40,1811,5,52,80,0,3,1,2,312,312
9323,Master,Together,49912.0,0,1,1,07-09-2012,9,2012,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,3,11,1,65,61-70,1812,26,5,874,2,5,5,4,554,554
1146,Master,Together,49912.0,0,1,1,07-09-2012,9,2012,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,3,11,1,65,61-70,1813,26,5,874,2,5,5,4,554,554
2535,Master,Married,88097.0,1,0,1,18-08-2012,8,2012,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,1,0,3,11,1,36,31-40,1814,20,24,844,2,4,4,4,444,"Balanced Value Customers - Moderate in recency, frequency, and monetary"
7627,Master,Married,92163.0,0,0,0,12-12-2012,12,2012,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,1,0,3,11,1,39,31-40,1815,21,25,2086,1,4,4,5,445,445
4303,PhD,Together,6835.0,0,1,1,08-12-2012,12,2012,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,3,11,0,57,51-60,1816,1,76,137,0,2,1,2,212,212
10001,2n Cycle,Together,7500.0,1,0,1,01-08-2012,8,2012,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,3,11,0,29,21-30,1817,10,98,100,0,1,2,2,122,122
4136,Basic,Single,7500.0,1,0,1,03-12-2012,12,2012,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,3,11,0,22,21-30,1818,11,63,119,0,2,2,2,222,222
9909,2n Cycle,Married,7500.0,0,0,0,09-11-2012,11,2012,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,0,0,3,11,1,18,0-20,1819,10,24,122,0,4,2,2,422,422
10749,Graduation,Single,8028.0,0,0,0,18-09-2012,9,2012,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,3,11,0,23,21-30,1820,16,62,178,0,2,3,2,232,232
10395,Basic,Single,8940.0,1,0,1,22-08-2012,8,2012,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,3,11,0,28,21-30,1821,10,25,101,0,4,2,2,422,422
5342,Basic,Divorced,9548.0,1,0,1,08-08-2012,8,2012,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,3,11,0,38,31-40,1822,6,31,29,0,4,1,1,411,411
7349,Basic,Together,9722.0,1,0,1,02-10-2012,10,2012,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,0,3,11,1,41,41-50,1823,11,7,103,0,5,2,2,522,522
1773,2n Cycle,Married,12393.0,0,0,0,04-12-2012,12,2012,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,3,11,0,36,31-40,1824,6,38,57,0,4,1,2,412,412
8213,2n Cycle,Together,14515.0,1,0,1,09-11-2012,11,2012,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,0,3,11,1,34,31-40,1825,11,71,96,0,2,2,2,222,222
6354,Graduation,Together,15345.0,1,0,1,31-08-2012,8,2012,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,0,3,11,1,30,31-40,1826,6,51,47,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
2569,Graduation,Married,17323.0,0,0,0,10-10-2012,10,2012,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0,27,21-30,1827,5,38,46,0,4,1,1,411,411
4240,Graduation,Married,17345.0,1,0,1,03-11-2012,11,2012,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,3,11,0,36,31-40,1828,7,79,58,0,2,2,2,222,222
2431,Graduation,Married,18222.0,0,0,0,31-12-2012,12,2012,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,3,11,0,24,21-30,1829,6,70,67,0,2,1,2,212,212
8369,Graduation,Together,18227.0,1,0,1,08-11-2012,11,2012,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,3,11,0,27,21-30,1830,4,21,28,0,4,1,1,411,411
10826,Graduation,Married,18690.0,0,0,0,28-12-2012,12,2012,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,3,11,0,55,51-60,1831,5,77,60,0,2,1,2,212,212
4086,Graduation,Married,18690.0,0,0,0,28-12-2012,12,2012,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,3,11,0,55,51-60,1832,5,77,60,0,2,1,2,212,212
10304,Graduation,Married,18690.0,0,0,0,28-12-2012,12,2012,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,3,11,0,55,51-60,1833,5,77,60,0,2,1,2,212,212
6682,Basic,Married,18978.0,1,0,1,11-12-2012,12,2012,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0,41,41-50,1834,5,41,37,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
11121,Graduation,Married,19419.0,1,0,1,10-11-2012,11,2012,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,3,11,0,33,31-40,1835,11,76,70,0,2,2,2,222,222
4712,2n Cycle,Together,20193.0,0,0,0,28-11-2012,11,2012,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,3,11,0,23,21-30,1836,7,18,82,0,5,2,2,522,522
5150,Basic,Single,20194.0,1,0,1,17-12-2012,12,2012,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0,35,31-40,1837,7,64,47,0,2,2,1,221,221
4211,Basic,Married,20425.0,1,0,1,29-10-2012,10,2012,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0,28,21-30,1838,7,5,57,0,5,2,2,522,522
1407,Basic,Married,20425.0,1,0,1,29-10-2012,10,2012,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0,28,21-30,1839,7,5,57,0,5,2,2,522,522
793,Graduation,Married,20895.0,1,0,1,06-10-2012,10,2012,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,3,11,0,41,41-50,1840,6,24,45,0,4,1,1,411,411
4817,Graduation,Divorced,22304.0,0,0,0,04-08-2012,8,2012,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,3,11,0,58,51-60,1841,4,91,18,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
7462,Graduation,Single,22507.0,0,0,0,24-11-2012,11,2012,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,3,11,0,60,61-70,1842,19,67,570,2,2,4,3,243,243
2156,PhD,Married,22554.0,1,1,1,03-11-2012,11,2012,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,3,11,0,59,51-60,1843,10,38,41,0,4,2,1,421,421
4023,Graduation,Married,22979.0,1,0,1,06-09-2012,9,2012,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,0,3,11,1,44,41-50,1844,10,29,115,0,4,2,2,422,422
3745,2n Cycle,Married,23331.0,1,0,1,04-09-2012,9,2012,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,3,11,0,26,21-30,1845,8,92,103,0,1,2,2,122,122
9771,2n Cycle,Single,23331.0,1,0,1,05-10-2012,10,2012,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,3,11,0,26,21-30,1846,17,97,269,0,1,3,3,133,133
798,Graduation,Single,23442.0,1,0,1,24-12-2012,12,2012,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0,27,21-30,1847,5,71,27,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
7301,2n Cycle,Single,23616.0,1,0,1,17-11-2012,11,2012,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,0,3,11,1,32,31-40,1848,8,76,79,0,2,2,2,222,222
7527,Master,Divorced,23748.0,1,0,1,21-11-2012,11,2012,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,3,11,0,46,41-50,1849,9,97,76,0,1,2,2,122,122
5393,Graduation,Single,23763.0,1,0,1,07-08-2012,8,2012,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0,37,31-40,1850,5,64,42,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
5252,Graduation,Divorced,23910.0,1,0,1,26-10-2012,10,2012,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,3,11,0,45,41-50,1851,6,80,67,0,1,1,2,112,112
10837,Graduation,Married,23957.0,1,0,1,28-10-2012,10,2012,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,0,3,11,1,39,31-40,1852,6,47,68,0,3,1,2,312,312
8151,Basic,Married,24279.0,0,0,0,29-12-2012,12,2012,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,3,11,0,24,21-30,1853,9,6,263,0,5,2,3,523,523
10398,2n Cycle,Single,24336.0,1,0,1,27-08-2012,8,2012,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0,33,31-40,1854,4,82,31,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
5871,Master,Together,24401.0,0,0,0,31-08-2012,8,2012,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,3,11,0,35,31-40,1855,16,98,467,0,1,3,3,133,133
9530,Graduation,Married,24645.0,1,0,1,01-11-2012,11,2012,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,3,11,0,26,21-30,1856,4,16,17,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
9850,2n Cycle,Married,24884.0,1,0,1,29-11-2012,11,2012,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,3,11,0,42,41-50,1857,4,32,19,0,4,1,1,411,411
3518,Graduation,Married,25271.0,1,0,1,05-12-2012,12,2012,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,3,11,0,31,31-40,1858,5,45,50,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
5692,Basic,Married,25443.0,1,0,1,22-12-2012,12,2012,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0,25,21-30,1859,5,82,32,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
5093,PhD,Divorced,25509.0,1,0,1,18-09-2012,9,2012,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,0,3,11,1,40,41-50,1860,9,15,101,0,5,2,2,522,522
2227,2n Cycle,Together,26490.0,0,0,0,22-09-2012,9,2012,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,3,11,0,56,51-60,1861,11,92,210,0,1,2,3,123,123
946,2n Cycle,Together,26490.0,0,0,0,22-09-2012,9,2012,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,3,11,0,56,51-60,1862,11,92,210,0,1,2,3,123,123
8080,Graduation,Single,26816.0,0,0,0,17-08-2012,8,2012,5,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0,0,3,11,0,28,21-30,1863,4,50,22,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
5043,Basic,Married,26997.0,0,0,0,05-11-2012,11,2012,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,3,11,0,63,61-70,1864,13,89,434,0,1,3,3,133,133
6609,Graduation,Widow,27038.0,0,0,0,18-09-2012,9,2012,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,0,3,11,1,48,41-50,1865,7,64,107,0,2,2,2,222,222
9135,Graduation,Together,27203.0,1,1,1,06-08-2012,8,2012,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,3,11,0,64,61-70,1866,6,92,64,0,1,1,2,112,112
3645,PhD,Single,27213.0,1,0,1,30-08-2012,8,2012,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,0,3,11,1,42,41-50,1867,9,19,70,0,5,2,2,522,522
7990,Graduation,Married,27469.0,0,0,0,02-08-2012,8,2012,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,0,3,11,0,67,61-70,1868,4,2,17,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
1291,PhD,Together,27683.0,1,0,1,04-08-2012,8,2012,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,3,11,0,36,31-40,1869,16,90,351,0,1,3,3,133,133
4643,Graduation,Married,27803.0,1,0,1,26-08-2012,8,2012,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,3,11,0,41,41-50,1870,9,40,176,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
9503,Graduation,Single,28071.0,0,0,0,29-08-2012,8,2012,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,3,11,0,34,31-40,1871,13,65,313,0,2,3,3,233,233
7998,Graduation,Together,28087.0,1,1,1,11-12-2012,12,2012,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,3,11,0,56,51-60,1872,9,77,112,0,2,2,2,222,222
10250,Basic,Together,28389.0,0,0,0,20-11-2012,11,2012,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0,67,61-70,1873,4,49,28,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
3921,2n Cycle,Widow,28457.0,0,0,0,28-10-2012,10,2012,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0,3,11,0,62,61-70,1874,10,96,205,0,1,2,3,123,123
5063,Graduation,Single,28769.0,1,0,1,18-12-2012,12,2012,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,3,11,0,37,31-40,1875,12,76,191,0,2,3,2,232,232
164,PhD,Married,28973.0,0,0,0,13-10-2012,10,2012,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,3,11,0,37,31-40,1876,13,59,269,0,2,3,3,233,233
6728,Graduation,Together,29103.0,1,0,1,27-08-2012,8,2012,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,3,11,0,29,21-30,1877,6,38,48,0,4,1,1,411,411
2715,Master,Divorced,29435.0,1,1,1,06-08-2012,8,2012,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,0,3,11,1,48,41-50,1878,11,11,180,0,5,2,2,522,522
3332,Graduation,Single,29760.0,1,0,1,29-08-2012,8,2012,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,3,11,0,29,21-30,1879,12,87,165,0,1,3,2,132,132
7433,Graduation,Single,29760.0,1,0,1,29-08-2012,8,2012,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,3,11,0,29,21-30,1880,12,87,165,0,1,3,2,132,132
2375,Graduation,Together,30261.0,1,2,1,25-09-2012,9,2012,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,3,11,0,42,41-50,1881,4,75,22,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
4459,Graduation,Single,30279.0,1,0,1,30-12-2012,12,2012,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0,25,21-30,1882,5,13,37,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
10642,Graduation,Single,30279.0,1,0,1,30-12-2012,12,2012,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0,25,21-30,1883,5,13,37,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
10862,Master,Married,30522.0,0,1,1,17-08-2012,8,2012,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,3,11,0,54,51-60,1884,17,6,326,0,5,3,3,533,"Potential High Value Customers - Moderate recency, frequent, and high spenders"
8486,Master,Together,30538.0,1,0,1,01-10-2012,10,2012,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,3,11,0,43,41-50,1885,17,27,367,0,4,3,3,433,433
2447,Graduation,Together,30545.0,1,0,1,17-10-2012,10,2012,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0,35,31-40,1886,7,71,69,0,2,2,2,222,222
4099,Graduation,Married,30675.0,1,0,1,12-11-2012,11,2012,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0,42,41-50,1887,5,14,62,0,5,1,2,512,512
2457,Basic,Married,30801.0,0,1,1,26-10-2012,10,2012,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,3,11,0,39,31-40,1888,6,23,45,0,4,1,1,411,411
5304,PhD,Single,30899.0,1,0,1,13-10-2012,10,2012,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,3,11,0,40,41-50,1889,6,35,33,0,4,1,1,411,411
5636,Graduation,Single,30983.0,0,0,0,09-11-2012,11,2012,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,0,3,11,1,51,51-60,1890,8,50,167,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
4713,PhD,Married,31605.0,1,0,1,22-11-2012,11,2012,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,3,11,0,35,31-40,1891,9,15,125,0,5,2,2,522,522
9213,Graduation,Widow,31880.0,1,0,1,31-10-2012,10,2012,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,3,11,0,44,41-50,1892,4,13,15,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
2258,Graduation,Married,32880.0,1,0,1,04-12-2012,12,2012,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0,28,21-30,1893,5,76,42,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
3766,Master,Widow,33051.0,0,0,0,16-08-2012,8,2012,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,0,3,11,1,55,51-60,1894,21,15,835,2,5,4,4,544,544
5907,Master,Married,33444.0,1,1,1,03-11-2012,11,2012,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,3,11,0,62,61-70,1895,4,24,18,0,4,1,1,411,411
7011,Graduation,Married,33471.0,1,0,1,12-10-2012,10,2012,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,3,11,0,41,41-50,1896,10,47,93,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
8876,PhD,Together,33629.0,1,1,1,08-08-2012,8,2012,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,3,11,0,51,51-60,1897,13,49,152,0,3,3,2,332,332
2278,2n Cycle,Single,33812.0,1,0,1,03-11-2012,11,2012,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0,3,11,0,29,21-30,1898,8,86,133,0,1,2,2,122,122
1970,Master,Together,34053.0,0,1,1,10-09-2012,9,2012,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,3,11,0,46,41-50,1899,7,14,103,0,5,2,2,522,522
10352,Graduation,Widow,34213.0,1,1,1,07-09-2012,9,2012,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,0,3,11,1,51,51-60,1900,9,2,117,0,5,2,2,522,522
3469,PhD,Divorced,34487.0,1,1,1,06-09-2012,9,2012,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,3,11,0,37,31-40,1901,9,94,103,0,1,2,2,122,122
5015,Master,Married,34529.0,1,0,1,14-09-2012,9,2012,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,3,11,0,38,31-40,1902,9,94,162,0,1,2,2,122,122
1403,2n Cycle,Together,34984.0,1,1,1,06-09-2012,9,2012,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,3,11,0,39,31-40,1903,6,40,38,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
8870,Graduation,Together,35196.0,1,0,1,13-11-2012,11,2012,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,3,11,1,30,31-40,1904,18,68,497,0,2,4,3,243,243
9653,Graduation,Married,35797.0,0,1,1,16-10-2012,10,2012,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,3,11,0,39,31-40,1905,7,16,68,0,5,2,2,522,522
5959,Graduation,Single,35893.0,1,1,1,15-10-2012,10,2012,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0,3,11,0,46,41-50,1906,15,80,199,0,1,3,3,133,133
247,Graduation,Married,36715.0,1,0,1,17-11-2012,11,2012,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,0,3,11,1,43,41-50,1907,19,16,357,0,5,4,3,543,543
10010,PhD,Divorced,36957.0,1,1,1,06-09-2012,9,2012,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,0,3,11,1,61,61-70,1908,11,43,152,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
9396,PhD,Married,37717.0,1,0,1,23-11-2012,11,2012,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,3,11,0,36,31-40,1909,4,31,25,0,4,1,1,411,411
933,PhD,Married,37717.0,1,0,1,23-11-2012,11,2012,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,3,11,0,36,31-40,1910,4,31,25,0,4,1,1,411,411
3007,Graduation,Together,37758.0,1,1,1,04-10-2012,10,2012,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,3,11,0,48,41-50,1911,6,49,40,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
5513,Graduation,Together,37758.0,1,1,1,04-10-2012,10,2012,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,3,11,0,48,41-50,1912,6,49,40,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
4939,Graduation,Together,37760.0,0,0,0,31-08-2012,8,2012,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,3,11,0,68,61-70,1913,13,20,317,0,4,3,3,433,433
8652,Graduation,Together,37760.0,0,0,0,31-08-2012,8,2012,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,3,11,0,68,61-70,1914,13,20,317,0,4,3,3,433,433
3525,Graduation,Together,38200.0,1,1,1,07-12-2012,12,2012,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0,44,41-50,1915,4,19,17,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
2525,PhD,Married,38410.0,0,0,0,14-09-2012,9,2012,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,0,3,11,1,40,41-50,1916,18,65,534,0,2,4,3,243,243
4271,2n Cycle,Together,38683.0,1,0,1,04-10-2012,10,2012,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,3,11,0,25,21-30,1917,17,80,341,0,1,3,3,133,133
2066,Graduation,Together,38823.0,0,1,1,30-08-2012,8,2012,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,3,11,0,65,61-70,1918,7,56,114,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
4148,Graduation,Married,38988.0,1,2,1,20-08-2012,8,2012,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,3,11,0,42,41-50,1919,19,90,348,0,1,4,3,143,143
6730,Graduation,Married,38998.0,1,1,1,03-11-2012,11,2012,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,3,11,0,60,61-70,1920,8,92,54,0,1,2,1,121,121
9916,Graduation,Married,38998.0,1,1,1,03-11-2012,11,2012,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,3,11,0,60,61-70,1921,8,92,54,0,1,2,1,121,121
5995,Graduation,Divorced,39552.0,1,1,1,18-12-2012,12,2012,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,0,3,11,1,52,51-60,1922,20,54,384,0,3,4,3,343,343
368,Graduation,Married,40049.0,0,1,1,29-11-2012,11,2012,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,3,11,0,40,41-50,1923,14,61,290,0,2,3,3,233,233
